"id","queue_id","service_id","counter_id","user_id","token_letter","token_number","called_date","started_at","ended_at","waiting_time","served_time","turn_around_time","created_at","updated_at","call_status_id"
"230","197","1","4","12","W","10","2024-01-28","2024-01-28 10:04:35","2024-01-28 10:24:12","00:23:38","00:19:37","00:43:15","2024-01-28 10:04:35","2024-01-28 10:24:12","1"
"231","198","1","7","8","W","11","2024-01-28","2024-01-28 10:04:41","2024-01-28 10:11:35","00:23:33","00:06:54","00:30:27","2024-01-28 10:04:41","2024-01-28 10:11:35","1"
"233","200","1","8","7","W","13","2024-01-28","2024-01-28 10:10:54","2024-01-28 12:47:22","00:08:12","02:36:28","02:44:40","2024-01-28 10:10:54","2024-01-28 12:47:22","1"
"234","199","1","6","10","W","12","2024-01-28","2024-01-28 10:05:35","2024-01-28 10:12:19","00:04:32","00:06:44","00:11:16","2024-01-28 10:12:13","2024-01-28 10:12:19","1"
"235","201","1","6","10","W","14","2024-01-28","2024-01-28 10:12:22","2024-01-28 10:18:01","00:09:16","00:05:39","00:14:55","2024-01-28 10:12:22","2024-01-28 10:18:01","1"
"236","203","1","2","13","W","15","2024-01-28","2024-01-28 10:12:32","2024-01-28 10:18:29","00:03:17","00:05:57","00:09:14","2024-01-28 10:12:32","2024-01-28 10:18:29","1"
"237","202","2","7","8","NR","6","2024-01-28","2024-01-28 10:12:46","2024-01-28 13:16:30","00:04:10","03:03:44","03:07:54","2024-01-28 10:12:46","2024-01-28 13:16:30","1"
"238","191","2","9","11","NR","5","2024-01-28","2024-01-28 10:02:46","2024-01-28 10:39:40","00:23:32","00:36:54","01:00:26","2024-01-28 10:16:03","2024-01-28 10:39:40","1"
"240","204","1","6","10","W","16","2024-01-28","2024-01-28 10:18:07","2024-01-28 10:24:20","00:08:38","00:06:13","00:14:51","2024-01-28 10:18:07","2024-01-28 10:24:20","1"
"241","206","1","4","12","W","17","2024-01-28","2024-01-28 10:24:14","2024-01-28 10:28:12","00:12:06","00:03:58","00:16:04","2024-01-28 10:24:14","2024-01-28 10:28:12","1"
"242","208","1","6","10","W","18","2024-01-28","2024-01-28 10:24:27","2024-01-28 10:29:21","00:05:01","00:04:54","00:09:55","2024-01-28 10:24:27","2024-01-28 10:29:21","1"
"243","212","1","4","12","W","19","2024-01-28","2024-01-28 10:28:13","2024-01-28 10:29:18","00:01:21","00:01:05","00:02:26","2024-01-28 10:28:13","2024-01-28 10:29:18","1"
"244","213","1","4","12","W","20","2024-01-28","2024-01-28 10:29:20","2024-01-28 10:41:58","00:02:10","00:12:38","00:14:48","2024-01-28 10:29:20","2024-01-28 10:41:58","1"
"245","205","2","8","7","NR","7","2024-01-28","2024-01-28 10:16:45","2024-01-28 10:34:59","00:06:53","00:18:14","00:25:07","2024-01-28 10:34:15","2024-01-28 10:34:59","1"
"246","207","2","8","7","NR","8","2024-01-28","2024-01-28 10:35:06","2024-01-28 10:55:42","00:16:47","00:20:36","00:37:23","2024-01-28 10:35:06","2024-01-28 10:55:42","1"
"247","209","2","9","11","NR","9","2024-01-28","2024-01-28 10:39:54","2024-01-28 11:00:10","00:19:17","00:20:16","00:39:33","2024-01-28 10:39:54","2024-01-28 11:00:10","1"
"248","216","1","6","10","W","21","2024-01-28","2024-01-28 10:40:00","2024-01-28 10:42:17","00:02:29","00:02:17","00:04:46","2024-01-28 10:40:00","2024-01-28 10:42:17","1"
"249","217","1","4","12","W","22","2024-01-28","2024-01-28 10:42:00","2024-01-28 10:46:42","00:02:16","00:04:42","00:06:58","2024-01-28 10:42:00","2024-01-28 10:46:42","1"
"250","218","1","6","10","W","23","2024-01-28","2024-01-28 10:44:45","2024-01-28 10:46:25","00:01:06","00:01:40","00:02:46","2024-01-28 10:44:45","2024-01-28 10:46:25","1"
"251","210","2","2","13","NR","10","2024-01-28","2024-01-28 10:45:03","2024-01-28 11:08:21","00:19:27","00:23:18","00:42:45","2024-01-28 10:45:03","2024-01-28 11:08:21","1"
"252","211","2","4","12","NR","11","2024-01-28","2024-01-28 10:48:53","2024-01-28 11:10:04","00:22:38","00:21:11","00:43:49","2024-01-28 10:48:53","2024-01-28 11:10:04","1"
"254","219","1","6","10","W","24","2024-01-28","2024-01-28 10:49:49","2024-01-28 10:51:35","00:01:54","00:01:46","00:03:40","2024-01-28 10:50:08","2024-01-28 10:51:35","1"
"255","220","1","6","10","W","25","2024-01-28","2024-01-28 10:51:36","2024-01-28 10:55:22","00:03:20","00:03:46","00:07:06","2024-01-28 10:51:36","2024-01-28 10:55:22","1"
"256","221","1","6","10","W","26","2024-01-28","2024-01-28 10:55:29","2024-01-28 10:58:06","00:06:37","00:02:37","00:09:14","2024-01-28 10:55:29","2024-01-28 10:58:06","1"
"257","214","2","8","7","NR","12","2024-01-28","2024-01-28 10:56:04","2024-01-28 11:14:17","00:23:19","00:18:13","00:41:32","2024-01-28 10:56:04","2024-01-28 11:14:17","1"
"259","215","2","9","11","NR","13","2024-01-28","2024-01-28 11:00:28","2024-01-28 11:23:58","00:24:09","00:23:30","00:47:39","2024-01-28 11:00:28","2024-01-28 11:23:58","1"
"260","222","1","6","10","W","27","2024-01-28","2024-01-28 10:58:07","2024-01-28 11:00:39","00:08:10","00:02:32","00:10:42","2024-01-28 11:00:34","2024-01-28 11:00:39","1"
"261","223","1","6","10","W","28","2024-01-28","2024-01-28 11:00:40","2024-01-28 11:06:56","00:10:27","00:06:16","00:16:43","2024-01-28 11:00:40","2024-01-28 11:06:56","1"
"263","224","1","6","10","W","29","2024-01-28","2024-01-28 11:06:58","2024-01-28 11:07:34","00:16:30","null","null","2024-01-28 11:07:23","2024-01-28 11:07:34","2"
"266","228","2","2","13","NR","14","2024-01-28","2024-01-28 11:09:10","2024-01-28 11:26:38","00:11:26","00:17:28","00:28:54","2024-01-28 11:09:44","2024-01-28 11:26:38","1"
"267","229","2","4","12","NR","15","2024-01-28","2024-01-28 11:10:06","2024-01-28 11:34:25","00:12:02","00:24:19","00:36:21","2024-01-28 11:10:06","2024-01-28 11:34:25","1"
"268","225","1","6","10","W","30","2024-01-28","2024-01-28 11:07:36","2024-01-28 11:12:39","00:16:57","00:05:03","00:22:00","2024-01-28 11:12:31","2024-01-28 11:12:39","1"
"270","226","1","6","10","W","31","2024-01-28","2024-01-28 11:12:41","2024-01-28 11:22:52","00:20:56","00:10:11","00:31:07","2024-01-28 11:13:00","2024-01-28 11:22:52","1"
"272","233","2","8","7","NR","16","2024-01-28","2024-01-28 11:14:45","2024-01-28 11:24:42","00:03:58","null","null","2024-01-28 11:15:03","2024-01-28 11:24:42","2"
"273","227","1","6","10","W","32","2024-01-28","2024-01-28 11:22:53","2024-01-28 11:25:00","00:30:41","00:02:07","00:32:48","2024-01-28 11:22:53","2024-01-28 11:25:00","1"
"274","236","2","9","11","NR","17","2024-01-28","2024-01-28 11:24:04","2024-01-28 11:42:07","00:11:47","00:18:03","00:29:50","2024-01-28 11:24:04","2024-01-28 11:42:07","1"
"277","231","1","6","10","W","33","2024-01-28","2024-01-28 11:25:02","2024-01-28 11:25:48","00:22:41","null","null","2024-01-28 11:25:32","2024-01-28 11:25:48","2"
"278","232","1","6","10","W","34","2024-01-28","2024-01-28 11:25:50","2024-01-28 11:26:49","00:18:04","00:00:59","00:19:03","2024-01-28 11:25:50","2024-01-28 11:26:49","1"
"279","234","1","6","10","W","35","2024-01-28","2024-01-28 11:26:51","2024-01-28 11:41:20","00:15:19","00:14:29","00:29:48","2024-01-28 11:26:51","2024-01-28 11:41:20","1"
"280","239","2","2","13","NR","18","2024-01-28","2024-01-28 11:29:26","2024-01-28 12:52:25","00:08:52","01:22:59","01:31:51","2024-01-28 11:29:26","2024-01-28 12:52:25","1"
"281","241","2","4","12","NR","19","2024-01-28","2024-01-28 11:35:00","2024-01-28 11:48:36","00:13:29","00:13:36","00:27:05","2024-01-28 11:35:00","2024-01-28 11:48:36","1"
"282","242","2","8","7","NR","20","2024-01-28","2024-01-28 11:39:25","2024-01-28 12:38:03","00:17:23","00:58:38","01:16:01","2024-01-28 11:39:25","2024-01-28 12:38:03","1"
"283","235","1","6","10","W","36","2024-01-28","2024-01-28 11:41:25","2024-01-28 11:45:12","00:29:37","00:03:47","00:33:24","2024-01-28 11:41:25","2024-01-28 11:45:12","1"
"284","243","2","9","11","NR","21","2024-01-28","2024-01-28 11:42:10","2024-01-28 11:58:45","00:19:34","00:16:35","00:36:09","2024-01-28 11:42:10","2024-01-28 11:58:45","1"
"285","237","1","6","10","W","37","2024-01-28","2024-01-28 11:45:14","2024-01-28 11:49:05","00:29:15","00:03:51","00:33:06","2024-01-28 11:45:14","2024-01-28 11:49:05","1"
"286","245","2","4","12","NR","22","2024-01-28","2024-01-28 11:48:37","2024-01-28 12:31:52","00:23:33","00:43:15","01:06:48","2024-01-28 11:48:37","2024-01-28 12:31:52","1"
"287","238","1","6","10","W","38","2024-01-28","2024-01-28 11:49:08","2024-01-28 12:42:22","00:32:42","00:53:14","01:25:56","2024-01-28 11:49:08","2024-01-28 12:42:22","1"
"288","249","2","9","11","NR","23","2024-01-28","2024-01-28 11:58:47","2024-01-28 12:19:24","00:29:57","00:20:37","00:50:34","2024-01-28 11:58:47","2024-01-28 12:19:24","1"
"289","240","1","9","11","W","39","2024-01-28","2024-01-28 12:19:41","2024-01-28 13:17:13","00:58:48","00:57:32","01:56:20","2024-01-28 12:19:41","2024-01-28 13:17:13","1"
"290","244","1","7","8","W","40","2024-01-28","2024-01-28 12:19:51","2024-01-28 12:32:31","00:56:17","00:12:40","01:08:57","2024-01-28 12:19:51","2024-01-28 12:32:31","1"
"291","246","1","4","12","W","41","2024-01-28","2024-01-28 12:32:20","2024-01-28 12:44:08","01:06:56","00:11:48","01:18:44","2024-01-28 12:32:20","2024-01-28 12:44:08","1"
"292","247","1","7","8","W","42","2024-01-28","2024-01-28 12:32:46","2024-01-28 13:16:17","01:05:02","00:43:31","01:48:33","2024-01-28 12:32:46","2024-01-28 13:16:17","1"
"293","248","1","6","10","W","43","2024-01-28","2024-01-28 12:42:25","2024-01-28 12:47:53","01:14:18","00:05:28","01:19:46","2024-01-28 12:42:25","2024-01-28 12:47:53","1"
"294","250","1","1","5","W","44","2024-01-28","2024-01-28 12:44:11","2024-01-28 12:49:47","01:14:58","null","null","2024-01-28 12:44:11","2024-01-28 12:49:47","2"
"295","251","1","8","7","W","45","2024-01-28","2024-01-28 12:47:24","2024-01-28 12:54:30","01:17:06","00:07:06","01:24:12","2024-01-28 12:47:24","2024-01-28 12:54:30","1"
"296","253","1","6","10","W","46","2024-01-28","2024-01-28 12:47:55","2024-01-28 12:50:41","01:13:45","00:02:46","01:16:31","2024-01-28 12:47:55","2024-01-28 12:50:41","1"
"297","255","1","1","5","W","47","2024-01-28","2024-01-28 12:49:50","2024-01-28 12:50:04","01:13:35","00:00:14","01:13:49","2024-01-28 12:49:50","2024-01-28 12:50:04","1"
"298","256","1","1","5","W","48","2024-01-28","2024-01-28 12:50:05","2024-01-28 12:54:07","01:13:39","null","null","2024-01-28 12:50:05","2024-01-28 12:54:07","2"
"299","257","1","6","10","W","49","2024-01-28","2024-01-28 12:50:43","2024-01-28 12:55:01","01:14:00","00:04:18","01:18:18","2024-01-28 12:50:43","2024-01-28 12:55:01","1"
"300","252","2","2","13","NR","24","2024-01-28","2024-01-28 12:52:44","2024-01-28 13:12:13","01:21:53","00:19:29","01:41:22","2024-01-28 12:52:44","2024-01-28 13:12:13","1"
"301","261","1","1","5","W","50","2024-01-28","2024-01-28 12:54:08","2024-01-28 13:01:04","01:15:08","00:06:56","01:22:04","2024-01-28 12:54:08","2024-01-28 13:01:04","1"
"303","264","1","8","7","W","51","2024-01-28","2024-01-28 12:54:34","2024-01-28 12:54:58","01:07:54","null","null","2024-01-28 12:54:49","2024-01-28 12:54:58","2"
"304","266","1","8","7","W","52","2024-01-28","2024-01-28 12:54:59","2024-01-28 12:58:50","00:58:57","00:03:51","01:02:48","2024-01-28 12:54:59","2024-01-28 12:58:50","1"
"305","268","1","6","10","W","53","2024-01-28","2024-01-28 12:55:02","2024-01-28 12:58:28","00:56:47","00:03:26","01:00:13","2024-01-28 12:55:02","2024-01-28 12:58:28","1"
"306","270","1","6","10","W","54","2024-01-28","2024-01-28 12:58:30","2024-01-28 12:59:30","00:54:10","00:01:00","00:55:10","2024-01-28 12:58:30","2024-01-28 12:59:30","1"
"307","258","2","8","7","NR","25","2024-01-28","2024-01-28 12:59:08","2024-01-28 13:12:25","01:22:10","00:13:17","01:35:27","2024-01-28 12:59:08","2024-01-28 13:12:25","1"
"308","259","2","6","10","NR","26","2024-01-28","2024-01-28 13:00:13","2024-01-28 13:13:12","01:22:53","00:12:59","01:35:52","2024-01-28 13:00:13","2024-01-28 13:13:12","1"
"309","275","1","1","5","W","55","2024-01-28","2024-01-28 13:01:05","2024-01-28 13:09:39","00:30:30","null","null","2024-01-28 13:01:05","2024-01-28 13:09:39","2"
"310","277","1","1","5","W","56","2024-01-28","2024-01-28 13:09:41","2024-01-28 13:18:14","00:38:32","00:08:33","00:47:05","2024-01-28 13:09:41","2024-01-28 13:18:14","1"
"311","260","2","2","13","NR","27","2024-01-28","2024-01-28 13:12:16","2024-01-28 13:30:24","01:34:24","00:18:08","01:52:32","2024-01-28 13:12:16","2024-01-28 13:30:24","1"
"312","279","1","6","10","W","57","2024-01-28","2024-01-28 13:13:30","2024-01-28 13:18:33","00:41:20","00:05:03","00:46:23","2024-01-28 13:13:30","2024-01-28 13:18:33","1"
"313","262","2","7","8","NR","28","2024-01-28","2024-01-28 13:16:32","2024-01-28 13:30:14","01:37:05","00:13:42","01:50:47","2024-01-28 13:16:32","2024-01-28 13:30:14","1"
"314","263","2","9","11","NR","29","2024-01-28","2024-01-28 13:17:27","2024-01-28 13:34:03","01:36:11","00:16:36","01:52:47","2024-01-28 13:17:27","2024-01-28 13:34:03","1"
"315","283","1","1","5","W","58","2024-01-28","2024-01-28 13:18:16","2024-01-28 13:56:47","00:43:44","00:38:31","01:22:15","2024-01-28 13:18:16","2024-01-28 13:56:47","1"
"316","265","2","6","10","NR","30","2024-01-28","2024-01-28 13:18:43","2024-01-28 13:28:17","01:28:38","00:09:34","01:38:12","2024-01-28 13:18:43","2024-01-28 13:28:17","1"
"317","267","2","8","7","NR","31","2024-01-28","2024-01-28 13:23:40","2024-01-28 13:38:29","01:27:16","00:14:49","01:42:05","2024-01-28 13:23:40","2024-01-28 13:38:29","1"
"318","188","3","4","12","T","1","2024-01-28","2024-01-28 13:25:56","2024-01-28 13:26:26","03:52:34","null","null","2024-01-28 13:25:56","2024-01-28 13:26:26","2"
"319","230","3","4","12","T","2","2024-01-28","2024-01-28 13:26:28","2024-01-28 13:49:32","02:25:02","00:23:04","02:48:06","2024-01-28 13:26:28","2024-01-28 13:49:32","1"
"320","269","2","7","8","NR","32","2024-01-28","2024-01-28 13:30:18","2024-01-28 13:52:52","01:28:17","00:22:34","01:50:51","2024-01-28 13:30:18","2024-01-28 13:52:52","1"
"321","273","2","6","10","NR","33","2024-01-28","2024-01-28 13:30:41","2024-01-28 13:31:12","01:00:52","00:00:31","01:01:23","2024-01-28 13:30:41","2024-01-28 13:31:12","1"
"322","285","1","2","13","W","59","2024-01-28","2024-01-28 13:32:17","2024-01-28 13:42:05","00:56:53","00:09:48","01:06:41","2024-01-28 13:32:17","2024-01-28 13:42:05","1"
"323","274","2","9","11","NR","34","2024-01-28","2024-01-28 13:34:06","2024-01-28 13:51:47","01:03:48","00:17:41","01:21:29","2024-01-28 13:34:06","2024-01-28 13:51:47","1"
"325","280","2","8","7","NR","35","2024-01-28","2024-01-28 13:38:32","2024-01-28 13:39:37","01:06:07","00:01:05","01:07:12","2024-01-28 13:38:48","2024-01-28 13:39:37","1"
"326","281","2","8","7","NR","36","2024-01-28","2024-01-28 13:40:05","2024-01-28 14:06:14","01:07:04","00:26:09","01:33:13","2024-01-28 13:40:05","2024-01-28 14:06:14","1"
"327","284","2","2","13","NR","37","2024-01-28","2024-01-28 13:42:14","2024-01-28 14:02:05","01:07:10","00:19:51","01:27:01","2024-01-28 13:42:14","2024-01-28 14:02:05","1"
"328","254","3","4","12","T","3","2024-01-28","2024-01-28 13:49:34","2024-01-28 14:11:20","02:13:47","00:21:46","02:35:33","2024-01-28 13:49:34","2024-01-28 14:11:20","1"
"329","286","2","9","11","NR","38","2024-01-28","2024-01-28 13:51:48","2024-01-28 14:17:02","01:16:12","00:25:14","01:41:26","2024-01-28 13:51:48","2024-01-28 14:17:02","1"
"330","301","2","7","8","NR","39","2024-01-28","2024-01-28 13:52:53","2024-01-28 14:07:59","01:07:46","00:15:06","01:22:52","2024-01-28 13:52:53","2024-01-28 14:07:59","1"
"331","287","1","1","5","W","60","2024-01-28","2024-01-28 13:56:51","2024-01-28 14:01:54","01:21:01","00:05:03","01:26:04","2024-01-28 13:56:51","2024-01-28 14:01:54","1"
"332","288","1","1","5","W","61","2024-01-28","2024-01-28 14:01:57","2024-01-28 14:24:50","01:25:57","00:22:53","01:48:50","2024-01-28 14:01:57","2024-01-28 14:24:50","1"
"333","289","1","2","13","W","62","2024-01-28","2024-01-28 14:02:17","2024-01-28 14:06:23","01:26:04","00:04:06","01:30:10","2024-01-28 14:02:17","2024-01-28 14:06:23","1"
"334","302","2","8","7","NR","40","2024-01-28","2024-01-28 14:06:17","2024-01-28 14:23:16","01:19:39","00:16:59","01:36:38","2024-01-28 14:06:17","2024-01-28 14:23:16","1"
"335","304","2","7","8","NR","41","2024-01-28","2024-01-28 14:08:45","2024-01-28 14:23:28","01:19:20","00:14:43","01:34:03","2024-01-28 14:08:45","2024-01-28 14:23:28","1"
"336","290","1","2","13","W","63","2024-01-28","2024-01-28 14:09:52","2024-01-28 14:17:02","01:33:27","00:07:10","01:40:37","2024-01-28 14:09:52","2024-01-28 14:17:02","1"
"337","271","3","4","12","T","4","2024-01-28","2024-01-28 14:11:22","2024-01-28 14:25:12","02:04:01","00:13:50","02:17:51","2024-01-28 14:11:22","2024-01-28 14:25:12","1"
"338","305","2","9","11","NR","42","2024-01-28","2024-01-28 14:17:38","2024-01-28 14:37:35","01:28:02","00:19:57","01:47:59","2024-01-28 14:17:38","2024-01-28 14:37:35","1"
"339","291","1","2","13","W","64","2024-01-28","2024-01-28 14:19:13","2024-01-28 14:29:41","01:42:39","00:10:28","01:53:07","2024-01-28 14:19:13","2024-01-28 14:29:41","1"
"341","311","2","7","8","NR","44","2024-01-28","2024-01-28 14:24:29","2024-01-28 14:36:40","01:04:23","00:12:11","01:16:34","2024-01-28 14:24:29","2024-01-28 14:36:40","1"
"342","292","1","1","5","W","65","2024-01-28","2024-01-28 14:24:53","2024-01-28 14:25:10","01:48:11","00:00:17","01:48:28","2024-01-28 14:24:53","2024-01-28 14:25:10","1"
"343","293","1","1","5","W","66","2024-01-28","2024-01-28 14:25:11","2024-01-28 14:28:49","01:48:19","00:03:38","01:51:57","2024-01-28 14:25:11","2024-01-28 14:28:49","1"
"344","272","3","4","12","T","5","2024-01-28","2024-01-28 14:25:14","2024-01-28 14:44:25","01:55:42","00:19:11","02:14:53","2024-01-28 14:25:14","2024-01-28 14:44:25","1"
"345","294","1","1","5","W","67","2024-01-28","2024-01-28 14:28:51","2024-01-28 14:29:16","01:51:50","null","null","2024-01-28 14:28:51","2024-01-28 14:29:16","2"
"346","299","1","1","5","W","68","2024-01-28","2024-01-28 14:29:17","2024-01-28 14:32:47","01:48:59","00:03:30","01:52:29","2024-01-28 14:29:17","2024-01-28 14:32:47","1"
"347","303","1","1","5","W","69","2024-01-28","2024-01-28 14:32:50","2024-01-28 14:35:29","01:44:15","00:02:39","01:46:54","2024-01-28 14:32:50","2024-01-28 14:35:29","1"
"348","306","1","1","5","W","70","2024-01-28","2024-01-28 14:35:31","2024-01-28 15:22:04","01:45:33","00:46:33","02:32:06","2024-01-28 14:35:31","2024-01-28 15:22:04","1"
"350","310","2","8","7","NR","43","2024-01-28","2024-01-28 14:23:42","2024-01-28 14:42:47","01:04:28","00:19:05","01:23:33","2024-01-28 14:42:38","2024-01-28 14:42:47","1"
"351","313","2","8","7","NR","45","2024-01-28","2024-01-28 14:42:49","2024-01-28 15:01:16","01:20:15","00:18:27","01:38:42","2024-01-28 14:42:49","2024-01-28 15:01:16","1"
"352","276","3","4","12","T","6","2024-01-28","2024-01-28 14:44:26","2024-01-28 15:07:57","02:13:26","00:23:31","02:36:57","2024-01-28 14:44:26","2024-01-28 15:07:57","1"
"353","307","1","2","13","W","71","2024-01-28","2024-01-28 14:49:47","2024-01-28 14:50:16","01:58:56","null","null","2024-01-28 14:49:47","2024-01-28 14:50:16","2"
"354","308","1","2","13","W","72","2024-01-28","2024-01-28 14:50:18","2024-01-28 14:50:55","01:32:30","null","null","2024-01-28 14:50:18","2024-01-28 14:50:55","2"
"355","321","2","7","8","NR","46","2024-01-28","2024-01-28 14:50:37","2024-01-28 15:04:40","01:18:01","00:14:03","01:32:04","2024-01-28 14:50:37","2024-01-28 15:04:40","1"
"356","309","1","2","13","W","73","2024-01-28","2024-01-28 14:51:25","2024-01-28 15:01:49","01:32:47","00:10:24","01:43:11","2024-01-28 14:51:25","2024-01-28 15:01:49","1"
"357","323","2","8","7","NR","47","2024-01-28","2024-01-28 15:01:17","2024-01-28 15:12:10","01:26:40","00:10:53","01:37:33","2024-01-28 15:01:17","2024-01-28 15:12:10","1"
"358","312","1","2","13","W","74","2024-01-28","2024-01-28 15:01:50","2024-01-28 15:02:39","01:40:45","null","null","2024-01-28 15:01:50","2024-01-28 15:02:39","2"
"359","314","1","2","13","W","75","2024-01-28","2024-01-28 15:02:40","2024-01-28 15:11:50","01:38:58","00:09:10","01:48:08","2024-01-28 15:02:40","2024-01-28 15:11:50","1"
